,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
14220,Apartamento,Lagoa,2,2,2,118,5800.0,2160.0,280.0,49.15,Apartamento
14221,Apartamento,Gávea,3,1,1,140,6500.0,1100.0,0.0,46.43,Apartamento
14222,Apartamento,Humaitá,2,1,1,58,2950.0,872.0,165.0,50.86,Apartamento
14223,Apartamento,Flamengo,2,0,0,89,3100.0,817.0,0.0,34.83,Apartamento
14224,Apartamento,Vila Isabel,2,1,0,58,1500.0,770.0,0.0,25.86,Apartamento
14225,Apartamento,Pavuna,2,1,0,45,800.0,266.0,0.0,17.78,Apartamento
14226,Apartamento,Laranjeiras,3,0,0,150,2800.0,1160.0,200.0,18.67,Apartamento
14227,Apartamento,Copacabana,3,0,1,120,4200.0,1150.0,320.0,35.0,Apartamento
14228,Apartamento,Gávea,2,0,1,72,3500.0,550.0,141.0,48.61,Apartamento
14229,Apartamento,Ipanema,3,1,1,116,6500.0,1650.0,150.0,56.03,Apartamento
14230,Apartamento,Barra da Tijuca,2,2,1,103,3400.0,1872.0,645.0,33.01,Apartamento
14231,Apartamento,Leblon,2,2,0,90,4200.0,1180.0,300.0,46.67,Apartamento
14232,Apartamento,Jardim Botânico,2,1,1,84,3500.0,998.0,0.0,41.67,Apartamento
14233,Apartamento,Copacabana,2,0,0,120,4000.0,1331.0,197.0,33.33,Apartamento
14234,Apartamento,Ipanema,3,1,1,128,4800.0,1815.0,0.0,37.5,Apartamento
14235,Apartamento,Barra da Tijuca,4,3,3,179,9900.0,2600.0,400.0,55.31,Apartamento
14236,Apartamento,Barra da Tijuca,4,2,2,160,6000.0,1960.0,8980.0,37.5,Apartamento
14237,Apartamento,Grajaú,1,0,0,60,1300.0,578.0,20.0,21.67,Apartamento
14238,Apartamento,Barra da Tijuca,2,0,0,79,2950.0,1000.0,173.0,37.34,Apartamento
14239,Apartamento,Copacabana,1,0,0,39,1500.0,475.0,35.0,38.46,Apartamento
14240,Apartamento,Leme,3,1,1,100,4800.0,1050.0,140.0,48.0,Apartamento
14241,Apartamento,Copacabana,2,0,0,60,2400.0,460.0,163.0,40.0,Apartamento
14242,Apartamento,Copacabana,2,0,0,60,2600.0,550.0,0.0,43.33,Apartamento
14243,Apartamento,Tijuca,2,0,1,90,2350.0,850.0,100.0,26.11,Apartamento
14244,Apartamento,Barra da Tijuca,3,2,1,120,4600.0,1200.0,640.0,38.33,Apartamento
14245,Apartamento,Ipanema,4,2,0,257,8000.0,2800.0,680.0,31.13,Apartamento
14246,Apartamento,Barra da Tijuca,2,2,1,85,2150.0,890.0,160.0,25.29,Apartamento
14247,Apartamento,Barra da Tijuca,3,2,3,170,6000.0,2000.0,600.0,35.29,Apartamento
14248,Apartamento,Engenho Novo,2,0,0,54,1200.0,150.0,0.0,22.22,Apartamento
14249,Apartamento,Freguesia (Jacarepaguá),2,1,1,50,1300.0,620.0,0.0,26.0,Apartamento
14250,Apartamento,Jacarepaguá,2,1,1,65,1200.0,600.0,0.0,18.46,Apartamento
14251,Apartamento,Tijuca,3,1,0,85,2500.0,905.0,183.0,29.41,Apartamento
14252,Apartamento,Botafogo,2,1,0,76,2650.0,680.0,150.0,34.87,Apartamento
14253,Apartamento,Freguesia (Jacarepaguá),3,1,1,84,1300.0,900.0,0.0,15.48,Apartamento
14254,Apartamento,Pechincha,3,1,2,100,2300.0,994.0,0.0,23.0,Apartamento
14255,Apartamento,Glória,1,0,0,45,1400.0,508.0,20.0,31.11,Apartamento
14256,Apartamento,Barra da Tijuca,3,2,2,167,4500.0,1005.0,610.0,26.95,Apartamento
14257,Apartamento,Leblon,3,2,1,70,5000.0,3990.0,0.0,71.43,Apartamento
14258,Apartamento,Barra da Tijuca,3,2,1,200,6000.0,3200.0,0.0,30.0,Apartamento
14259,Apartamento,Copacabana,2,0,0,80,3000.0,790.0,103.0,37.5,Apartamento
14260,Apartamento,Flamengo,2,0,0,68,2200.0,577.0,142.0,32.35,Apartamento
14261,Apartamento,Campo Grande,2,1,0,50,1000.0,300.0,0.0,20.0,Apartamento
14262,Apartamento,Copacabana,2,0,0,80,3300.0,1374.0,103.0,41.25,Apartamento
14263,Apartamento,Flamengo,3,1,1,180,4000.0,2000.0,320.0,22.22,Apartamento
14264,Apartamento,Copacabana,3,1,0,170,4500.0,1208.0,500.0,26.47,Apartamento
14265,Apartamento,Jardim Botânico,2,0,0,100,3300.0,800.0,0.0,33.0,Apartamento
14266,Apartamento,Centro,1,0,0,40,1600.0,350.0,20.0,40.0,Apartamento
14267,Apartamento,Tijuca,3,2,1,109,2500.0,742.0,105.0,22.94,Apartamento
14268,Apartamento,Jardim Botânico,2,1,0,56,3300.0,505.0,134.0,58.93,Apartamento
14269,Apartamento,Humaitá,2,0,0,85,2200.0,772.0,114.0,25.88,Apartamento
14270,Apartamento,Vila Valqueire,2,1,1,121,1300.0,715.0,91.0,10.74,Apartamento
14271,Apartamento,Barra da Tijuca,2,1,2,66,2500.0,1160.0,149.0,37.88,Apartamento
14272,Apartamento,Tijuca,3,0,0,96,1900.0,514.0,91.0,19.79,Apartamento
14273,Apartamento,Copacabana,2,1,0,94,3000.0,1348.0,81.0,31.91,Apartamento
14274,Apartamento,Barra da Tijuca,2,1,1,100,2800.0,1631.0,201.0,28.0,Apartamento
14275,Apartamento,Recreio dos Bandeirantes,2,2,1,68,1500.0,650.0,140.0,22.06,Apartamento
14276,Apartamento,Jacarepaguá,2,1,1,70,1550.0,360.0,27.0,22.14,Apartamento
14277,Apartamento,Méier,2,0,0,44,1000.0,254.0,16.0,22.73,Apartamento
14278,Apartamento,Recreio dos Bandeirantes,2,2,1,110,2100.0,640.0,150.0,19.09,Apartamento
14279,Apartamento,Copacabana,3,0,0,90,3000.0,920.0,106.0,33.33,Apartamento
14280,Apartamento,Copacabana,1,0,0,40,2200.0,550.0,0.0,55.0,Apartamento
14281,Apartamento,Barra da Tijuca,1,1,1,45,1450.0,640.0,12.0,32.22,Apartamento
14282,Apartamento,Copacabana,2,0,0,67,2500.0,515.0,158.0,37.31,Apartamento
14283,Apartamento,Lagoa,3,1,1,75,4000.0,1250.0,309.0,53.33,Apartamento
14284,Apartamento,Barra da Tijuca,2,1,1,88,2600.0,1400.0,1200.0,29.55,Apartamento
14285,Apartamento,Recreio dos Bandeirantes,2,1,1,70,2000.0,650.0,102.0,28.57,Apartamento
14286,Apartamento,Ipanema,3,0,0,85,4000.0,640.0,228.0,47.06,Apartamento
14287,Apartamento,Lagoa,3,1,1,74,4000.0,900.0,309.0,54.05,Apartamento
14288,Apartamento,Todos os Santos,2,0,0,57,1200.0,278.0,0.0,21.05,Apartamento
14289,Apartamento,Copacabana,0,0,0,25,800.0,426.0,25.0,32.0,Apartamento
14290,Apartamento,Recreio dos Bandeirantes,3,2,1,90,1800.0,550.0,0.0,20.0,Apartamento
14291,Apartamento,Ipanema,3,0,0,80,4300.0,500.0,85.0,53.75,Apartamento
14292,Apartamento,Barra da Tijuca,4,3,4,239,8000.0,4500.0,0.0,33.47,Apartamento
14293,Apartamento,Centro,1,0,0,41,1400.0,180.0,20.0,34.15,Apartamento
14294,Apartamento,Maracanã,2,1,0,50,1500.0,615.0,32.0,30.0,Apartamento
14295,Apartamento,Camorim,2,1,1,50,1400.0,450.0,560.0,28.0,Apartamento
14296,Apartamento,Andaraí,2,0,0,64,1200.0,660.0,0.0,18.75,Apartamento
14297,Apartamento,Lagoa,3,2,1,140,5000.0,1600.0,450.0,35.71,Apartamento
14298,Apartamento,Tijuca,3,1,0,92,1600.0,650.0,21.0,17.39,Apartamento
14299,Apartamento,Copacabana,3,0,1,120,3420.0,800.0,130.0,28.5,Apartamento
14300,Apartamento,Barra da Tijuca,4,2,2,146,5000.0,1800.0,350.0,34.25,Apartamento
14301,Apartamento,Vila da Penha,3,1,1,68,1800.0,545.0,0.0,26.47,Apartamento
14302,Apartamento,Cachambi,2,1,0,77,1350.0,511.0,26.0,17.53,Apartamento
14303,Apartamento,Península,3,3,3,180,6900.0,2000.0,406.0,38.33,Apartamento
14304,Apartamento,Leblon,3,1,1,150,5000.0,1000.0,0.0,33.33,Apartamento
14305,Apartamento,Flamengo,2,0,0,65,2200.0,690.0,120.0,33.85,Apartamento
14306,Apartamento,Jardim Guanabara,2,1,1,92,1900.0,550.0,152.0,20.65,Apartamento
14307,Apartamento,Barra da Tijuca,3,1,3,83,2700.0,1250.0,120.0,32.53,Apartamento
14308,Apartamento,Laranjeiras,3,1,1,68,3000.0,900.0,0.0,44.12,Apartamento
14309,Apartamento,Freguesia (Jacarepaguá),3,1,1,98,2100.0,792.0,163.0,21.43,Apartamento
14310,Apartamento,Barra da Tijuca,4,2,1,300,6500.0,3323.0,11829.0,21.67,Apartamento
14311,Apartamento,Lagoa,2,1,2,99,4500.0,1300.0,300.0,45.45,Apartamento
14312,Apartamento,Ipanema,3,1,1,152,8500.0,925.0,307.0,55.92,Apartamento
14313,Apartamento,Península,4,3,3,160,8500.0,2300.0,0.0,53.12,Apartamento
14314,Apartamento,Vila Isabel,3,1,1,100,2100.0,800.0,228.0,21.0,Apartamento
14315,Apartamento,Barra da Tijuca,1,1,1,40,1400.0,700.0,13.0,35.0,Apartamento
14316,Apartamento,Freguesia (Jacarepaguá),2,0,0,48,800.0,280.0,0.0,16.67,Apartamento
14317,Apartamento,Botafogo,1,1,0,44,1799.0,440.0,20.0,40.89,Apartamento
14318,Apartamento,Jacarepaguá,2,1,0,48,1000.0,500.0,50.0,20.83,Apartamento
14319,Apartamento,Copacabana,2,1,1,93,3000.0,860.0,288.0,32.26,Apartamento
14320,Apartamento,Ipanema,3,1,1,140,7200.0,2900.0,0.0,51.43,Apartamento
14321,Apartamento,Barra da Tijuca,2,1,1,66,2000.0,1086.0,215.0,30.3,Apartamento
14322,Apartamento,Arpoador,4,4,2,180,8700.0,2400.0,700.0,48.33,Apartamento
14323,Apartamento,Ipanema,3,1,0,80,4100.0,1493.0,301.0,51.25,Apartamento
14324,Apartamento,Copacabana,2,0,0,71,1900.0,1200.0,156.0,26.76,Apartamento
14325,Apartamento,Lagoa,4,2,2,124,5200.0,1252.0,476.0,41.94,Apartamento
14326,Apartamento,Senador Vasconcelos,1,1,1,50,800.0,180.0,0.0,16.0,Apartamento
14327,Apartamento,Barra da Tijuca,4,2,4,153,3000.0,1841.0,439.0,19.61,Apartamento
14328,Apartamento,Copacabana,3,0,0,100,5000.0,719.0,109.0,50.0,Apartamento
14329,Apartamento,Barra da Tijuca,3,2,1,160,4700.0,1500.0,550.0,29.38,Apartamento
14330,Apartamento,Barra da Tijuca,1,1,0,64,1800.0,800.0,180.0,28.12,Apartamento
14331,Apartamento,Ipanema,3,1,1,147,4450.0,2555.0,606.0,30.27,Apartamento
14332,Apartamento,Freguesia (Jacarepaguá),2,0,0,70,1500.0,796.0,0.0,21.43,Apartamento
14333,Apartamento,Humaitá,2,1,1,85,4950.0,605.0,336.0,58.24,Apartamento
14334,Apartamento,Flamengo,3,1,1,265,6200.0,1300.0,625.0,23.4,Apartamento
14335,Apartamento,Gávea,3,2,1,120,5000.0,1350.0,322.0,41.67,Apartamento
14336,Apartamento,Copacabana,3,2,1,110,4200.0,1023.0,210.0,38.18,Apartamento
14337,Apartamento,Barra da Tijuca,3,2,1,99,3500.0,1168.0,0.0,35.35,Apartamento
14338,Apartamento,Lins de Vasconcelos,3,1,0,78,900.0,600.0,700.0,11.54,Apartamento
14339,Apartamento,Copacabana,1,2,1,55,4000.0,750.0,80.0,72.73,Apartamento
14340,Apartamento,Leblon,2,0,0,80,2950.0,880.0,162.0,36.88,Apartamento
14341,Apartamento,Botafogo,3,1,1,101,5550.0,1600.0,270.0,54.95,Apartamento
14342,Apartamento,Vila Isabel,2,1,2,150,3400.0,710.0,68.0,22.67,Apartamento
14343,Apartamento,Grajaú,1,1,0,63,1500.0,500.0,0.0,23.81,Apartamento
14344,Apartamento,Copacabana,3,2,1,220,8000.0,1900.0,5200.0,36.36,Apartamento
14345,Apartamento,Irajá,2,1,0,46,1100.0,300.0,0.0,23.91,Apartamento
14346,Apartamento,Inhoaíba,2,1,0,44,650.0,310.0,0.0,14.77,Apartamento
14347,Apartamento,Barra da Tijuca,2,1,1,66,2500.0,1948.0,214.0,37.88,Apartamento
14348,Apartamento,Ipanema,1,0,0,25,1200.0,555.0,61.0,48.0,Apartamento
14349,Apartamento,Copacabana,2,0,0,75,2000.0,650.0,81.0,26.67,Apartamento
14350,Apartamento,Botafogo,3,1,1,102,5100.0,1275.0,256.0,50.0,Apartamento
14351,Apartamento,Flamengo,3,1,1,105,3650.0,1200.0,132.0,34.76,Apartamento
14352,Apartamento,Vila da Penha,2,1,0,84,900.0,598.0,52.0,10.71,Apartamento
14353,Apartamento,Barra da Tijuca,3,2,1,104,2700.0,1234.0,0.0,25.96,Apartamento
14354,Apartamento,Vila Isabel,3,0,0,90,1600.0,360.0,85.0,17.78,Apartamento
14355,Apartamento,Botafogo,2,0,0,60,2600.0,472.0,75.0,43.33,Apartamento
14356,Apartamento,Anil,2,1,0,50,1200.0,428.0,16.0,24.0,Apartamento
14357,Apartamento,Copacabana,2,0,0,60,4000.0,550.0,160.0,66.67,Apartamento
14358,Apartamento,Engenho Novo,1,1,0,62,1200.0,440.0,0.0,19.35,Apartamento
14359,Apartamento,Barra da Tijuca,3,2,1,154,4000.0,2598.0,771.0,25.97,Apartamento
14360,Apartamento,Barra da Tijuca,4,4,4,397,9000.0,4000.0,1000.0,22.67,Apartamento
14361,Apartamento,Barra da Tijuca,2,1,1,70,2500.0,950.0,100.0,35.71,Apartamento
14362,Apartamento,Barra da Tijuca,2,2,2,110,8500.0,2200.0,700.0,77.27,Apartamento
14363,Apartamento,Tijuca,2,0,0,66,2000.0,250.0,0.0,30.3,Apartamento
14364,Apartamento,Flamengo,2,1,1,90,2900.0,1430.0,364.0,32.22,Apartamento
14365,Apartamento,Flamengo,4,1,1,200,5300.0,1500.0,0.0,26.5,Apartamento
14366,Apartamento,Barra da Tijuca,3,2,3,118,4000.0,1450.0,370.0,33.9,Apartamento
14367,Apartamento,Del Castilho,2,1,0,51,1580.0,477.0,25.0,30.98,Apartamento
14368,Apartamento,Méier,2,1,0,70,1500.0,686.0,0.0,21.43,Apartamento
14369,Apartamento,Ilha do Governador,2,0,0,48,1300.0,342.0,25.0,27.08,Apartamento
14370,Apartamento,Recreio dos Bandeirantes,4,2,2,270,4000.0,1000.0,0.0,14.81,Apartamento
14371,Apartamento,Copacabana,1,0,0,29,1200.0,520.0,20.0,41.38,Apartamento
14372,Apartamento,Leblon,3,1,1,120,4500.0,1039.0,248.0,37.5,Apartamento
14373,Apartamento,Copacabana,3,1,0,160,4800.0,1720.0,240.0,30.0,Apartamento
14374,Apartamento,Centro,2,0,0,50,2000.0,220.0,189.0,40.0,Apartamento
14375,Apartamento,Leblon,3,1,2,120,5700.0,2600.0,393.0,47.5,Apartamento
14376,Apartamento,Barra da Tijuca,2,1,1,100,2500.0,1753.0,250.0,25.0,Apartamento
14377,Apartamento,Méier,2,1,0,80,1800.0,700.0,85.0,22.5,Apartamento
14378,Apartamento,Barra da Tijuca,4,2,4,153,3300.0,1989.0,0.0,21.57,Apartamento
14379,Apartamento,Pechincha,2,1,0,51,1200.0,601.0,36.0,23.53,Apartamento
14380,Apartamento,Barra da Tijuca,1,1,0,81,1500.0,2130.0,236.0,18.52,Apartamento
14381,Apartamento,Copacabana,3,2,1,140,4100.0,1470.0,2300.0,29.29,Apartamento
14382,Apartamento,Tijuca,3,0,1,170,2500.0,1700.0,0.0,14.71,Apartamento
14383,Apartamento,Freguesia (Jacarepaguá),3,2,1,115,1990.0,950.0,110.0,17.3,Apartamento
14384,Apartamento,Ipanema,3,1,1,140,7500.0,2900.0,0.0,53.57,Apartamento
14385,Apartamento,Jardim Botânico,2,1,1,63,2500.0,1300.0,0.0,39.68,Apartamento
14386,Apartamento,Flamengo,1,0,0,38,1800.0,229.0,25.0,47.37,Apartamento
14387,Apartamento,São Francisco Xavier,2,1,0,58,1200.0,583.0,0.0,20.69,Apartamento
14388,Apartamento,Recreio dos Bandeirantes,3,2,1,149,2000.0,1290.0,281.0,13.42,Apartamento
14389,Apartamento,Jardim Botânico,2,0,0,81,3800.0,110.0,0.0,46.91,Apartamento
14390,Apartamento,Ipanema,3,1,1,170,7900.0,2200.0,0.0,46.47,Apartamento
14391,Apartamento,Copacabana,3,2,1,140,3900.0,1750.0,382.0,27.86,Apartamento
14392,Apartamento,Maracanã,1,1,0,63,1400.0,590.0,24.0,22.22,Apartamento
14393,Apartamento,Recreio dos Bandeirantes,3,2,1,100,1500.0,890.0,243.0,15.0,Apartamento
14394,Apartamento,Barra da Tijuca,2,1,1,94,2500.0,1800.0,27.0,26.6,Apartamento
14395,Apartamento,Pavuna,1,1,0,40,400.0,220.0,0.0,10.0,Apartamento
14396,Apartamento,Ipanema,3,2,1,180,6500.0,2500.0,478.0,36.11,Apartamento
14397,Apartamento,Campo Grande,2,0,0,52,950.0,300.0,0.0,18.27,Apartamento
14398,Apartamento,Copacabana,3,1,0,86,1500.0,1240.0,0.0,17.44,Apartamento
14399,Apartamento,Leblon,4,1,2,200,7800.0,1980.0,490.0,39.0,Apartamento
14400,Apartamento,Cocotá,1,0,0,37,700.0,200.0,20.0,18.92,Apartamento
14401,Apartamento,Campo Grande,3,1,1,70,1300.0,990.0,0.0,18.57,Apartamento
14402,Apartamento,Recreio dos Bandeirantes,3,2,0,95,1700.0,1250.0,0.0,17.89,Apartamento
14403,Apartamento,Campo Grande,3,1,1,90,900.0,420.0,0.0,10.0,Apartamento
14404,Apartamento,Santa Cruz,2,1,0,51,500.0,200.0,0.0,9.8,Apartamento
14405,Apartamento,Laranjeiras,3,1,0,100,2800.0,1400.0,250.0,28.0,Apartamento
14406,Apartamento,Gávea,2,1,1,165,5600.0,1570.0,350.0,33.94,Apartamento
14407,Apartamento,Campo Grande,2,1,0,48,550.0,450.0,0.0,11.46,Apartamento
14408,Apartamento,Botafogo,1,0,0,124,3500.0,820.0,120.0,28.23,Apartamento
14409,Apartamento,Barra da Tijuca,3,3,1,220,6500.0,1900.0,500.0,29.55,Apartamento
14410,Apartamento,Laranjeiras,2,0,0,70,2500.0,800.0,85.0,35.71,Apartamento
14411,Apartamento,Ipanema,3,1,1,109,7000.0,1200.0,355.0,64.22,Apartamento
14412,Apartamento,Leme,1,0,1,40,2300.0,870.0,23.0,57.5,Apartamento
14413,Apartamento,Tijuca,3,2,0,160,2800.0,800.0,100.0,17.5,Apartamento
14414,Apartamento,Campo Grande,2,1,0,65,750.0,190.0,0.0,11.54,Apartamento
14415,Apartamento,Laranjeiras,2,2,1,160,3500.0,2600.0,470.0,21.88,Apartamento
14416,Apartamento,Barra da Tijuca,2,0,2,73,1600.0,1500.0,100.0,21.92,Apartamento
14417,Apartamento,Botafogo,2,1,0,136,4000.0,1200.0,174.0,29.41,Apartamento
14418,Apartamento,Ipanema,3,2,0,95,5000.0,1000.0,222.0,52.63,Apartamento
14419,Apartamento,Copacabana,3,0,1,98,3100.0,917.0,209.0,31.63,Apartamento
14420,Apartamento,Ipanema,2,0,1,75,5400.0,476.0,120.0,72.0,Apartamento
14421,Apartamento,Copacabana,2,1,1,200,9900.0,2000.0,600.0,49.5,Apartamento
14422,Apartamento,Barra da Tijuca,4,4,2,237,6950.0,3542.0,566.0,29.32,Apartamento
14423,Apartamento,Botafogo,3,1,1,115,4300.0,968.0,188.0,37.39,Apartamento
14424,Apartamento,Barra da Tijuca,3,3,3,191,3500.0,1190.0,600.0,18.32,Apartamento
14425,Apartamento,Jardim Botânico,1,1,1,63,3000.0,1400.0,150.0,47.62,Apartamento
14426,Apartamento,Lagoa,3,2,2,200,6000.0,3100.0,863.0,30.0,Apartamento
14427,Apartamento,Barra da Tijuca,2,1,1,79,2800.0,126.0,180.0,35.44,Apartamento
14428,Apartamento,Leblon,2,2,2,140,5000.0,1980.0,450.0,35.71,Apartamento
14429,Apartamento,Barra da Tijuca,2,1,1,100,2500.0,1632.0,234.0,25.0,Apartamento
14430,Apartamento,Copacabana,1,0,0,20,1300.0,500.0,0.0,65.0,Apartamento
14431,Apartamento,Flamengo,2,1,0,87,2800.0,845.0,136.0,32.18,Apartamento
14432,Apartamento,Cacuia,1,1,0,42,1050.0,330.0,0.0,25.0,Apartamento
14433,Apartamento,Copacabana,1,0,0,140,4250.0,1650.0,230.0,30.36,Apartamento
14434,Apartamento,Centro,1,0,0,35,1600.0,580.0,150.0,45.71,Apartamento
14435,Apartamento,Recreio dos Bandeirantes,2,2,1,110,3000.0,890.0,296.0,27.27,Apartamento
14436,Apartamento,Ipanema,3,1,1,150,9000.0,1200.0,2200.0,60.0,Apartamento
14437,Apartamento,Glória,1,0,1,45,1350.0,450.0,20.0,30.0,Apartamento
14438,Apartamento,Recreio dos Bandeirantes,3,2,2,90,1950.0,715.0,154.0,21.67,Apartamento
14439,Apartamento,Barra da Tijuca,3,2,1,120,3800.0,1555.0,307.0,31.67,Apartamento
14440,Apartamento,Recreio dos Bandeirantes,3,1,1,90,2200.0,700.0,200.0,24.44,Apartamento
14441,Apartamento,Copacabana,2,0,1,57,3250.0,650.0,58.0,57.02,Apartamento
14442,Apartamento,Copacabana,2,0,0,90,3500.0,800.0,0.0,38.89,Apartamento
14443,Apartamento,Copacabana,1,0,0,42,1500.0,450.0,68.0,35.71,Apartamento
14444,Apartamento,Copacabana,2,1,0,79,2500.0,763.0,170.0,31.65,Apartamento
14445,Apartamento,Cachambi,2,1,0,70,1100.0,550.0,165.0,15.71,Apartamento
14446,Apartamento,Copacabana,2,0,1,110,4500.0,1140.0,2694.0,40.91,Apartamento
14447,Apartamento,Barra da Tijuca,3,3,3,171,6000.0,1600.0,450.0,35.09,Apartamento
14448,Apartamento,Copacabana,3,0,0,110,8000.0,850.0,220.0,72.73,Apartamento
14449,Apartamento,Olaria,2,0,0,59,1000.0,250.0,0.0,16.95,Apartamento
14450,Apartamento,Curicica,2,1,0,55,1100.0,360.0,40.0,20.0,Apartamento
14451,Apartamento,Maracanã,2,1,0,54,1200.0,495.0,20.0,22.22,Apartamento
14452,Apartamento,Tijuca,2,1,0,66,1400.0,604.0,80.0,21.21,Apartamento
14453,Apartamento,Barra da Tijuca,2,1,0,52,1500.0,630.0,105.0,28.85,Apartamento
14454,Apartamento,Flamengo,3,1,1,137,8900.0,1945.0,371.0,64.96,Apartamento
14455,Apartamento,Copacabana,1,1,0,25,1900.0,650.0,20.0,76.0,Apartamento
14456,Apartamento,Flamengo,2,0,0,83,4000.0,577.0,168.0,48.19,Apartamento
14457,Apartamento,Barra da Tijuca,1,1,1,90,6500.0,2100.0,5000.0,72.22,Apartamento
14458,Apartamento,Leblon,2,0,0,75,2800.0,810.0,0.0,37.33,Apartamento
14459,Apartamento,Botafogo,3,1,2,163,3500.0,1590.0,3012.0,21.47,Apartamento
14460,Apartamento,Tijuca,2,1,1,100,2500.0,907.0,140.0,25.0,Apartamento
14461,Apartamento,Tijuca,3,2,1,100,2100.0,550.0,95.0,21.0,Apartamento
14462,Apartamento,Centro,1,0,0,22,1000.0,420.0,24.0,45.45,Apartamento
14463,Apartamento,Barra da Tijuca,2,2,2,139,5500.0,1938.0,751.0,39.57,Apartamento
14464,Apartamento,Barra da Tijuca,2,1,1,72,2300.0,1200.0,241.0,31.94,Apartamento
14465,Apartamento,Olaria,2,0,0,60,1100.0,90.0,0.0,18.33,Apartamento
14466,Apartamento,Pechincha,2,1,1,72,1300.0,540.0,600.0,18.06,Apartamento
14467,Apartamento,Laranjeiras,2,1,1,90,3400.0,1850.0,216.0,37.78,Apartamento
14468,Apartamento,Botafogo,2,1,0,95,3600.0,1026.0,167.0,37.89,Apartamento
14469,Apartamento,Botafogo,1,1,1,91,3300.0,883.0,298.0,36.26,Apartamento
14470,Apartamento,Barra da Tijuca,2,1,1,83,2000.0,1400.0,1300.0,24.1,Apartamento
14471,Apartamento,Laranjeiras,2,0,0,80,2100.0,700.0,110.0,26.25,Apartamento
14472,Apartamento,Centro,3,0,0,100,1100.0,621.0,0.0,11.0,Apartamento
14473,Apartamento,Jacarepaguá,2,1,2,16,2500.0,1250.0,80.0,156.25,Apartamento
14474,Apartamento,Penha,2,0,0,53,1000.0,206.0,0.0,18.87,Apartamento
14475,Apartamento,Estácio,2,0,0,65,1000.0,590.0,0.0,15.38,Apartamento
14476,Apartamento,Tijuca,3,2,1,148,2700.0,1500.0,212.0,18.24,Apartamento
14477,Apartamento,Copacabana,3,0,1,105,4820.0,1000.0,180.0,45.9,Apartamento
14478,Apartamento,Laranjeiras,2,0,0,50,1500.0,550.0,0.0,30.0,Apartamento
14479,Apartamento,Tijuca,3,1,0,110,1900.0,513.0,144.0,17.27,Apartamento
14480,Apartamento,Recreio dos Bandeirantes,3,2,1,300,2500.0,1600.0,400.0,8.33,Apartamento
14481,Apartamento,Rio Comprido,2,1,0,52,1100.0,766.0,14.0,21.15,Apartamento
14482,Apartamento,Tijuca,3,1,1,79,1500.0,720.0,0.0,18.99,Apartamento
14483,Apartamento,Arpoador,2,4,2,180,8000.0,2600.0,611.0,44.44,Apartamento
14484,Apartamento,Copacabana,1,0,0,45,2000.0,920.0,56.0,44.44,Apartamento
14485,Apartamento,Copacabana,3,0,1,98,9000.0,562.0,200.0,91.84,Apartamento
14486,Apartamento,Botafogo,2,1,1,90,3200.0,664.0,0.0,35.56,Apartamento
14487,Apartamento,Recreio dos Bandeirantes,2,1,1,177,1700.0,1350.0,290.0,9.6,Apartamento
14488,Apartamento,Lapa,1,1,0,39,1600.0,800.0,15.0,41.03,Apartamento
14489,Apartamento,Leblon,3,2,2,155,7000.0,1960.0,732.0,45.16,Apartamento
14490,Apartamento,Barra da Tijuca,4,2,2,140,5000.0,1250.0,500.0,35.71,Apartamento
14491,Apartamento,Tijuca,4,2,1,130,3200.0,1400.0,220.0,24.62,Apartamento
14492,Apartamento,Tijuca,3,1,1,102,1690.0,970.0,132.0,16.57,Apartamento
14493,Apartamento,Gávea,1,0,0,33,1500.0,1006.0,0.0,45.45,Apartamento
14494,Apartamento,Copacabana,3,1,0,240,9500.0,1700.0,680.0,39.58,Apartamento
14495,Apartamento,Laranjeiras,2,0,0,98,2200.0,809.0,0.0,22.45,Apartamento
14496,Apartamento,Jacarepaguá,1,1,0,55,1100.0,580.0,0.0,20.0,Apartamento
14497,Apartamento,Copacabana,4,0,0,170,2800.0,1250.0,346.0,16.47,Apartamento
14498,Apartamento,Copacabana,2,0,0,77,2500.0,620.0,120.0,32.47,Apartamento
14499,Apartamento,Ipanema,3,2,1,150,6300.0,2200.0,387.0,42.0,Apartamento
14500,Apartamento,Recreio dos Bandeirantes,3,2,1,100,1800.0,650.0,0.0,18.0,Apartamento
14501,Apartamento,Barra da Tijuca,2,1,0,52,2000.0,699.0,0.0,38.46,Apartamento
14502,Apartamento,Ipanema,3,2,1,150,6300.0,2200.0,495.0,42.0,Apartamento
14503,Apartamento,Copacabana,3,0,0,85,2800.0,960.0,120.0,32.94,Apartamento
14504,Apartamento,Gávea,3,1,1,112,3800.0,886.0,0.0,33.93,Apartamento
14505,Apartamento,Recreio dos Bandeirantes,2,1,0,87,1200.0,1032.0,0.0,13.79,Apartamento
14506,Apartamento,Ipanema,1,2,1,90,4100.0,1700.0,220.0,45.56,Apartamento
14507,Apartamento,Barra da Tijuca,2,1,1,78,3200.0,836.0,2200.0,41.03,Apartamento
14508,Apartamento,Copacabana,3,1,1,245,7500.0,1499.0,0.0,30.61,Apartamento
14509,Apartamento,Barra da Tijuca,1,1,0,67,2300.0,1580.0,0.0,34.33,Apartamento
14510,Apartamento,Copacabana,3,1,0,180,3500.0,1300.0,388.0,19.44,Apartamento
